171,40.081786,116.375325
172,40.078589,116.367801
173,40.08023,116.367399
174,40.078892,116.36767
175,40.076783,116.368225
176,40.075297,116.3669
177,40.075026,116.36588
178,40.080916,116.37714
179,40.079028,116.378315
180,40.079028,116.378315
181,40.081014,116.365612
182,40.091927,116.375309
183,40.090056,116.315752
184,40.087027,116.309883
301,39.98505,116.46488
302,39.99553,116.45738
303,39.98511,116.45981
304,40.00752,116.46778
305,39.98881,116.47862
306,40.0087,116.46922
307,40.00964,116.46258
308,40.00485,116.46526
309,40.011707,116.465598
310,39.98931,116.46458
311,39.98851,116.47625
312,40.00646,116.49077
313,39.99357,116.4531
314,40.0116,116.47678
315,39.98942,116.46027
316,40.00174,116.48188
317,40.008355,116.4568
318,39.99579,116.45193
319,40.00103,116.46027
320,40.00141,116.45757
321,40.011654,116.474996
322,39.99917,116.46257
323,39.99768,116.46907
324,39.9975,116.46931
325,40.00847,116.46056
326,40.00566,116.46016
327,39.99727,116.45934
328,40.00012,116.48566
329,39.99055,116.45744
330,40.0062,116.46947
331,39.9902,116.46292
332,40.00851,116.47062
333,40.00503,116.47589
334,39.99886,116.4704
335,40.00863,116.48017
336,40.004007,116.473264
337,39.99359,116.489
338,40.008782,116.484958
339,39.98299,116.46651
340,40.007669,116.478252
341,39.988843,116.481503
342,39.98329,116.47864
343,40.011547,116.479754
344,40.000284,116.457589
345,39.999134,116.462921
346,39.998587,116.473242
347,40.0019,116.4716
348,39.99479,116.48145
349,40.00863,116.47579
350,40.00873,116.47598
351,39.997067,116.46592
352,39.98586,116.47511
353,40.00715,116.4629
354,40.0042,116.46007
355,39.99106,116.48383
356,39.994823,116.472287
357,40.000235,116.478918
358,39.987318,116.470179
359,39.99888,116.48373
360,40.0047,116.46124
361,40.005984,116.457835
362,39.995616,116.486412
363,40.00027,116.47672
364,40.006859,116.458147
365,39.98928,116.47228
366,39.996882,116.460292
367,39.980405,116.466515
368,39.980405,116.466515
369,39.98062,116.46973
370,40.002335,116.457948
371,40.00741,116.47321
372,40.010154,116.483467
373,40.001427,116.46519
374,40.013889,116.480076
375,39.99625,116.47711
376,40.007167,116.482624
377,40.002877,116.46747
378,39.99491,116.4627
379,40.01138,116.4734
380,40.01163,116.46142
381,40.00639,116.47857
382,39.999167,116.457884
383,40.00257,116.46275
384,39.98948,116.47478
385,40.004874,116.469932
386,40.004829,116.457793
387,40.011297,116.467111
388,39.98606,116.479771
389,40.00861,116.46514
390,39.983623,116.476734
391,39.999397,116.46762
392,39.995411,116.486288
393,40.00817,116.4593
394,39.99261,116.4574
395,39.978008,116.465759
396,39.998739,116.4735
397,40.002655,116.468044
398,39.99087,116.47336
399,39.984198,116.457573
400,39.99543,116.4737
401,39.99826,116.48076
402,39.98668,116.45723
403,39.98526,116.46797
404,39.993812,116.468457
405,39.98633,116.4629
406,39.98236,116.47061
407,39.991724,116.468902
408,39.98481,116.46748
409,39.998168,116.476284
410,39.988699,116.466306
411,39.996668,116.48367
412,39.997441,116.457288
413,39.99841,116.47878
414,39.99011,116.48015
415,40.0008,116.46162
416,39.993179,116.474428
417,39.987355,116.478676
418,40.001813,116.475474
419,39.98819,116.4712
420,39.99495,116.476536
421,39.99045,116.478462
422,39.987363,116.466869
423,39.98274,116.4716
424,40.01201,116.48374
425,40.008001,116.48977
426,39.988917,116.458082
427,39.99617,116.4739
428,39.984823,116.473306
429,39.984,116.46692
430,40.001562,116.466134
431,39.986895,116.475919
432,40.00325,116.47878
433,39.986019,116.469428
434,39.996019,116.457653
435,39.99281,116.48343
436,39.9974,116.47462
437,39.98151,116.466431
438,39.989948,116.467339
439,40.006367,116.467476
440,39.999496,116.471092
441,39.998428,116.477341
442,39.983704,116.479462
443,40.009216,116.484444
444,40.006432,116.487122
445,39.996771,116.478692
446,39.986459,116.479926
447,39.993845,116.483445
448,40.011432,116.46541
449,39.998164,116.481739
450,40.01303,116.472904
451,40.012846,116.470104
452,40.000852,116.463178
453,40.008967,116.467202
454,40.004788,116.46798
455,39.992673,116.470731
456,39.995345,116.482716
457,39.996578,116.483155
458,39.998641,116.487157
459,40.002117,116.477416
1000,40.045694,116.30886
1001,40.04574,116.30891
1002,40.046327,116.307642
1003,40.04609,116.30694
1004,40.04593,116.30545
1005,40.04539,116.30561
1006,40.04521,116.30524
1007,40.04567,116.30476
1008,40.0444,116.30589
1009,40.04465,116.30787
1010,40.04424,116.30986
1011,40.04398,116.30909
1012,40.04367,116.306511
1013,40.04344,116.30743
1014,40.04316,116.30662
1015,40.04259,116.30497
1016,40.043304,116.304488
1017,40.0421,116.3035
1018,40.044388,116.301999
1019,40.046064,116.300948
1020,40.04707,116.30644
1021,40.04658,116.30491
1022,40.04591,116.30627
1023,40.050351,116.306183
1024,40.04884,116.29935
1025,40.049168,116.301205
1026,40.05274,116.30235
1027,40.05242,116.30099
1028,40.05283,116.30157
1029,40.05268,116.30093
1030,40.05286,116.30227
1031,40.05182,116.29837
1032,40.04902,116.29912
1033,40.04832,116.29655
1034,40.04876,116.29917
1035,40.05387,116.29778
1036,40.05322,116.30445
1037,40.05184,116.30536
1038,40.041891,116.309488
1039,40.04177,116.30761
1040,40.0421,116.3035
1041,40.04012,116.30639
1042,40.0414,116.3058
1043,40.04269,116.29095
1045,40.047460053987,116.28041267395
1047,40.085262447596,116.32952392101
1049,40.080382323248,116.3485461473465
1051,40.077307952633,116.37728333473206
